theta1_init,theta2_init,theta1,theta2
0.0,0.0,0.0,0.0
0.0,0.69813170079773179,0.17877311616036329,-0.22038107845366911
0.0,1.3962634015954636,0.17408916291033882,0.61355365957786256
0.0,2.0943951023931953,0.02094743788006645,1.1142248720582717
0.0,2.7925268031909272,-1.3684130717394944,-0.017734588503783046
0.0,3.4906585039886591,1.3684028217997459,6.3008931538676167
0.0,4.1887902047863905,-0.020945209890725972,5.1689531639781219
0.0,4.8869219055841224,-0.17409271006299629,5.6696363024236582
0.0,5.5850536063818543,-0.17877555651134869,6.5035699376889413
0.0,6.2831853071795862,3.5409739187154596e-15,6.2831853071795809
0.69813170079773179,0.0,-0.222533769436118,0.60524493232427568
0.69813170079773179,0.69813170079773179,0.28670842860662021,0.37786816231158366
0.69813170079773179,1.3962634015954636,-1.0677924306982645,-0.69321329696632028
0.69813170079773179,2.0943951023931953,0.12787047628284998,0.53816471863922322
0.69813170079773179,2.7925268031909272,0.79339595513242767,-36.575682311818916
0.69813170079773179,3.4906585039886591,-0.45843290845048751,24.59600963352846
0.69813170079773179,4.1887902047863905,0.92660732196990625,5.5732019574334686
0.69813170079773179,4.8869219055841224,1.0154102220925469,5.6161400380520483
0.69813170079773179,5.5850536063818543,0.6906003788638978,5.5871285218575997
0.69813170079773179,6.2831853071795862,-0.2225336248242078,6.8884300146031849
1.3962634015954636,0.0,0.13062068586241266,-1.3576747292531035
1.3962634015954636,0.69813170079773179,1.3300307843060064,0.29863129493241086
1.3962634015954636,1.3962634015954636,-0.10322856582915681,-2.3802845426200929
1.3962634015954636,2.0943951023931953,-1.1134124849841021,32.503797315020158
1.3962634015954636,2.7925268031909272,1.2937325725553623,28.933699326734093
1.3962634015954636,3.4906585039886591,-1.1718164508745772,-27.882668280413988
1.3962634015954636,4.1887902047863905,0.74743315095886742,23.393544601739084
1.3962634015954636,4.8869219055841224,-1.0114188655101441,7.817199445449849
1.3962634015954636,5.5850536063818543,-0.87248948262152581,6.5729321738983426
